"week_date","month_num","season","title_clean","show_title","weekly_rank_num","weekly_hours_viewed_num","cumulative_weeks_in_top_10_num","type_clean","genre"
2021-08-08,8,summer,top secret ufo projects: declassified,Top Secret UFO Projects: Declassified,7,17040000,1,TV Show,Docuseries
2021-08-08,8,summer,sex/life,Sex/Life,8,15500000,6,TV Show,TV Dramas
2021-08-08,8,summer,sex/life,Sex/Life,8,15500000,6,TV Show,Romantic TV Shows
2021-08-08,8,summer,the good doctor,The Good Doctor,9,14090000,4,,
2021-08-08,8,summer,car masters: rust to riches,Car Masters: Rust to Riches,10,13930000,1,TV Show,Reality TV
2021-08-08,8,summer,the snitch cartel: origins,The Snitch Cartel: Origins,1,26880000,2,TV Show,Spanish-Language TV Shows
2021-08-08,8,summer,the snitch cartel: origins,The Snitch Cartel: Origins,1,26880000,2,TV Show,International TV Shows
2021-08-08,8,summer,the snitch cartel: origins,The Snitch Cartel: Origins,1,26880000,2,TV Show,Crime TV Shows
2021-08-08,8,summer,control z,Control Z,2,25430000,1,TV Show,TV Dramas
2021-08-08,8,summer,control z,Control Z,2,25430000,1,TV Show,Spanish-Language TV Shows
2021-08-08,8,summer,control z,Control Z,2,25430000,1,TV Show,International TV Shows
2021-08-08,8,summer,the cook of castamar,The Cook of Castamar,3,15800000,5,TV Show,Spanish-Language TV Shows
2021-08-08,8,summer,the cook of castamar,The Cook of Castamar,3,15800000,5,TV Show,Romantic TV Shows
2021-08-08,8,summer,the cook of castamar,The Cook of Castamar,3,15800000,5,TV Show,International TV Shows
2021-08-08,8,summer,"newly rich, newly poor","Newly Rich, Newly Poor",4,14510000,6,TV Show,Spanish-Language TV Shows
2021-08-08,8,summer,"newly rich, newly poor","Newly Rich, Newly Poor",4,14510000,6,TV Show,Romantic TV Shows
2021-08-08,8,summer,"newly rich, newly poor","Newly Rich, Newly Poor",4,14510000,6,TV Show,International TV Shows
2021-08-08,8,summer,carrossel,Carrossel,5,11280000,5,,
2021-08-08,8,summer,hunter x hunter (2011),Hunter X Hunter (2011),6,9890000,1,TV Show,International TV Shows
2021-08-08,8,summer,hunter x hunter (2011),Hunter X Hunter (2011),6,9890000,1,TV Show,Anime Series
2021-08-08,8,summer,control z,Control Z,7,8580000,1,TV Show,TV Dramas
2021-08-08,8,summer,control z,Control Z,7,8580000,1,TV Show,Spanish-Language TV Shows
2021-08-08,8,summer,control z,Control Z,7,8580000,1,TV Show,International TV Shows
2021-08-08,8,summer,how to sell drugs online (fast),How to Sell Drugs Online (Fast),8,8580000,2,TV Show,TV Comedies
2021-08-08,8,summer,how to sell drugs online (fast),How to Sell Drugs Online (Fast),8,8580000,2,TV Show,International TV Shows
2021-08-08,8,summer,how to sell drugs online (fast),How to Sell Drugs Online (Fast),8,8580000,2,TV Show,Crime TV Shows
2021-08-08,8,summer,"nevertheless,","Nevertheless,",9,7960000,4,TV Show,TV Dramas
2021-08-08,8,summer,"nevertheless,","Nevertheless,",9,7960000,4,TV Show,Romantic TV Shows
2021-08-08,8,summer,"nevertheless,","Nevertheless,",9,7960000,4,TV Show,International TV Shows
2021-08-08,8,summer,too hot to handle: brazil,Too Hot to Handle: Brazil,10,7470000,3,TV Show,Romantic TV Shows
2021-08-08,8,summer,too hot to handle: brazil,Too Hot to Handle: Brazil,10,7470000,3,TV Show,Reality TV
2021-08-08,8,summer,too hot to handle: brazil,Too Hot to Handle: Brazil,10,7470000,3,TV Show,International TV Shows
2021-08-01,8,summer,resort to love,Resort to Love,1,28050000,1,Movie,Romantic Movies
2021-08-01,8,summer,resort to love,Resort to Love,1,28050000,1,Movie,Comedies
2021-08-01,8,summer,the last letter from your lover,The Last Letter From Your Lover,2,18890000,2,Movie,Romantic Movies
2021-08-01,8,summer,the last letter from your lover,The Last Letter From Your Lover,2,18890000,2,Movie,Dramas
2021-08-01,8,summer,trollhunters: rise of the titans,Trollhunters: Rise of the Titans,3,8960000,2,Movie,Children & Family Movies
2021-08-01,8,summer,fear street part 1: 1994,Fear Street Part 1: 1994,4,6570000,5,Movie,LGBTQ Movies
2021-08-01,8,summer,fear street part 1: 1994,Fear Street Part 1: 1994,4,6570000,5,Movie,Horror Movies
2021-08-01,8,summer,wish dragon,Wish Dragon,5,6290000,4,Movie,Comedies
2021-08-01,8,summer,wish dragon,Wish Dragon,5,6290000,4,Movie,Children & Family Movies
2021-08-01,8,summer,fear street part 3: 1666,Fear Street Part 3: 1666,6,6190000,3,Movie,LGBTQ Movies
2021-08-01,8,summer,fear street part 3: 1666,Fear Street Part 3: 1666,6,6190000,3,Movie,Horror Movies
2021-08-01,8,summer,twilight,Twilight,7,5840000,3,Movie,Romantic Movies
2021-08-01,8,summer,twilight,Twilight,7,5840000,3,Movie,Dramas
2021-08-01,8,summer,twilight,Twilight,7,5840000,3,Movie,Action & Adventure
2021-08-01,8,summer,fear street part 2: 1978,Fear Street Part 2: 1978,8,5840000,4,Movie,Horror Movies
2021-08-01,8,summer,the twilight saga: breaking dawn: part 2,The Twilight Saga: Breaking Dawn: Part 2,9,5200000,2,Movie,Romantic Movies
2021-08-01,8,summer,the twilight saga: breaking dawn: part 2,The Twilight Saga: Breaking Dawn: Part 2,9,5200000,2,Movie,Dramas
2021-08-01,8,summer,the twilight saga: new moon,The Twilight Saga: New Moon,10,5030000,2,Movie,Romantic Movies
2021-08-01,8,summer,the twilight saga: new moon,The Twilight Saga: New Moon,10,5030000,2,Movie,Dramas
2021-08-01,8,summer,blood red sky,Blood Red Sky,1,52370000,2,Movie,International Movies
2021-08-01,8,summer,blood red sky,Blood Red Sky,1,52370000,2,Movie,Horror Movies
2021-08-01,8,summer,blood red sky,Blood Red Sky,1,52370000,2,Movie,Action & Adventure
2021-08-01,8,summer,the last mercenary,The Last Mercenary,2,16120000,1,Movie,International Movies
2021-08-01,8,summer,the last mercenary,The Last Mercenary,2,16120000,1,Movie,Comedies
2021-08-01,8,summer,the last mercenary,The Last Mercenary,2,16120000,1,Movie,Action & Adventure
2021-08-01,8,summer,kingdom: ashin of the north,Kingdom: Ashin of the North,3,15120000,2,Movie,Thrillers
2021-08-01,8,summer,kingdom: ashin of the north,Kingdom: Ashin of the North,3,15120000,2,Movie,International Movies
2021-08-01,8,summer,kingdom: ashin of the north,Kingdom: Ashin of the North,3,15120000,2,Movie,Horror Movies
2021-08-01,8,summer,mimi,Mimi,4,9210000,1,Movie,International Movies
2021-08-01,8,summer,mimi,Mimi,4,9210000,1,Movie,Dramas
2021-08-01,8,summer,mimi,Mimi,4,9210000,1,Movie,Comedies
2021-08-01,8,summer,bartkowiak,Bartkowiak,5,9210000,1,Movie,International Movies
2021-08-01,8,summer,bartkowiak,Bartkowiak,5,9210000,1,Movie,Action & Adventure
2021-08-01,8,summer,rurouni kenshin: the beginning,Rurouni Kenshin: The Beginning,6,8610000,1,Movie,International Movies
2021-08-01,8,summer,rurouni kenshin: the beginning,Rurouni Kenshin: The Beginning,6,8610000,1,Movie,Action & Adventure
2021-08-01,8,summer,chernobyl 1986,Chernobyl 1986,7,5570000,2,,
2021-08-01,8,summer,a perfect fit,A Perfect Fit,8,3130000,3,Movie,International Movies
2021-08-01,8,summer,a perfect fit,A Perfect Fit,8,3130000,3,Movie,Dramas
2021-08-01,8,summer,a perfect fit,A Perfect Fit,8,3130000,3,Movie,Comedies
2021-08-01,8,summer,major grom: plague doctor,Major Grom: Plague Doctor,9,2770000,4,Movie,International Movies
2021-08-01,8,summer,major grom: plague doctor,Major Grom: Plague Doctor,9,2770000,4,Movie,Action & Adventure
2021-08-01,8,summer,words bubble up like soda pop,Words Bubble Up Like Soda Pop,10,2180000,1,Movie,International Movies
2021-08-01,8,summer,words bubble up like soda pop,Words Bubble Up Like Soda Pop,10,2180000,1,Movie,Children & Family Movies
2021-08-01,8,summer,words bubble up like soda pop,Words Bubble Up Like Soda Pop,10,2180000,1,Movie,Anime Features
2021-08-01,8,summer,outer banks,Outer Banks,1,100160000,1,TV Show,Teen TV Shows
2021-08-01,8,summer,outer banks,Outer Banks,1,100160000,1,TV Show,TV Dramas
2021-08-01,8,summer,outer banks,Outer Banks,1,100160000,1,TV Show,TV Action & Adventure
2021-08-01,8,summer,all american,All American,2,43970000,1,TV Show,Teen TV Shows
2021-08-01,8,summer,all american,All American,2,43970000,1,TV Show,TV Dramas
2021-08-01,8,summer,virgin river,Virgin River,3,28320000,4,TV Show,TV Dramas
2021-08-01,8,summer,virgin river,Virgin River,3,28320000,4,TV Show,Romantic TV Shows
2021-08-01,8,summer,outer banks,Outer Banks,4,26240000,1,TV Show,Teen TV Shows
2021-08-01,8,summer,outer banks,Outer Banks,4,26240000,1,TV Show,TV Dramas
2021-08-01,8,summer,outer banks,Outer Banks,4,26240000,1,TV Show,TV Action & Adventure
2021-08-01,8,summer,never have i ever,Never Have I Ever,5,23570000,3,TV Show,Teen TV Shows
2021-08-01,8,summer,never have i ever,Never Have I Ever,5,23570000,3,TV Show,TV Dramas
2021-08-01,8,summer,never have i ever,Never Have I Ever,5,23570000,3,TV Show,TV Comedies
2021-08-01,8,summer,sex/life,Sex/Life,6,21620000,5,TV Show,TV Dramas
2021-08-01,8,summer,sex/life,Sex/Life,6,21620000,5,TV Show,Romantic TV Shows
2021-08-01,8,summer,love is blind,Love Is Blind,7,19370000,1,TV Show,Romantic TV Shows
2021-08-01,8,summer,love is blind,Love Is Blind,7,19370000,1,TV Show,Reality TV
2021-08-01,8,summer,the good doctor,The Good Doctor,8,18510000,3,,
2021-08-01,8,summer,the walking dead,The Walking Dead,9,15050000,1,TV Show,TV Dramas
2021-08-01,8,summer,the walking dead,The Walking Dead,9,15050000,1,TV Show,TV Action & Adventure
2021-08-01,8,summer,the walking dead,The Walking Dead,9,15050000,1,TV Show,Classic & Cult TV
2021-08-01,8,summer,the good doctor,The Good Doctor,10,13240000,1,,
2021-08-01,8,summer,the cook of castamar,The Cook of Castamar,1,24170000,4,TV Show,Spanish-Language TV Shows
2021-08-01,8,summer,the cook of castamar,The Cook of Castamar,1,24170000,4,TV Show,Romantic TV Shows
2021-08-01,8,summer,the cook of castamar,The Cook of Castamar,1,24170000,4,TV Show,International TV Shows
2021-08-01,8,summer,"newly rich, newly poor","Newly Rich, Newly Poor",2,16700000,5,TV Show,Spanish-Language TV Shows
2021-08-01,8,summer,"newly rich, newly poor","Newly Rich, Newly Poor",2,16700000,5,TV Show,Romantic TV Shows
2021-08-01,8,summer,"newly rich, newly poor","Newly Rich, Newly Poor",2,16700000,5,TV Show,International TV Shows
2021-08-01,8,summer,how to sell drugs online (fast),How to Sell Drugs Online (Fast),3,16470000,1,TV Show,TV Comedies
2021-08-01,8,summer,how to sell drugs online (fast),How to Sell Drugs Online (Fast),3,16470000,1,TV Show,International TV Shows
2021-08-01,8,summer,how to sell drugs online (fast),How to Sell Drugs Online (Fast),3,16470000,1,TV Show,Crime TV Shows
2021-08-01,8,summer,sky rojo,Sky Rojo,4,15660000,2,TV Show,TV Action & Adventure
2021-08-01,8,summer,sky rojo,Sky Rojo,4,15660000,2,TV Show,Spanish-Language TV Shows
2021-08-01,8,summer,sky rojo,Sky Rojo,4,15660000,2,TV Show,International TV Shows
2021-08-01,8,summer,the snitch cartel: origins,The Snitch Cartel: Origins,5,15150000,1,TV Show,Spanish-Language TV Shows
2021-08-01,8,summer,the snitch cartel: origins,The Snitch Cartel: Origins,5,15150000,1,TV Show,International TV Shows
2021-08-01,8,summer,the snitch cartel: origins,The Snitch Cartel: Origins,5,15150000,1,TV Show,Crime TV Shows
2021-08-01,8,summer,too hot to handle: brazil,Too Hot to Handle: Brazil,6,14230000,2,TV Show,Romantic TV Shows
2021-08-01,8,summer,too hot to handle: brazil,Too Hot to Handle: Brazil,6,14230000,2,TV Show,Reality TV
2021-08-01,8,summer,too hot to handle: brazil,Too Hot to Handle: Brazil,6,14230000,2,TV Show,International TV Shows
2021-08-01,8,summer,carrossel,Carrossel,7,12730000,4,,
2021-08-01,8,summer,"nevertheless,","Nevertheless,",8,7710000,3,TV Show,TV Dramas
2021-08-01,8,summer,"nevertheless,","Nevertheless,",8,7710000,3,TV Show,Romantic TV Shows
2021-08-01,8,summer,"nevertheless,","Nevertheless,",8,7710000,3,TV Show,International TV Shows
2021-08-01,8,summer,chiquititas,Chiquititas,9,7020000,1,,
2021-08-01,8,summer,elite,Elite,10,6920000,5,TV Show,Spanish-Language TV Shows
2021-08-01,8,summer,elite,Elite,10,6920000,5,TV Show,International TV Shows
2021-08-01,8,summer,elite,Elite,10,6920000,5,TV Show,Crime TV Shows
2021-07-25,7,summer,trollhunters: rise of the titans,Trollhunters: Rise of the Titans,1,16130000,1,Movie,Children & Family Movies
2021-07-25,7,summer,the last letter from your lover,The Last Letter From Your Lover,2,13140000,1,Movie,Romantic Movies
2021-07-25,7,summer,the last letter from your lover,The Last Letter From Your Lover,2,13140000,1,Movie,Dramas
2021-07-25,7,summer,twilight,Twilight,3,12550000,2,Movie,Romantic Movies
2021-07-25,7,summer,twilight,Twilight,3,12550000,2,Movie,Dramas
2021-07-25,7,summer,twilight,Twilight,3,12550000,2,Movie,Action & Adventure
2021-07-25,7,summer,fear street part 3: 1666,Fear Street Part 3: 1666,4,12350000,2,Movie,LGBTQ Movies
2021-07-25,7,summer,fear street part 3: 1666,Fear Street Part 3: 1666,4,12350000,2,Movie,Horror Movies
2021-07-25,7,summer,the twilight saga: new moon,The Twilight Saga: New Moon,5,10320000,1,Movie,Romantic Movies
2021-07-25,7,summer,the twilight saga: new moon,The Twilight Saga: New Moon,5,10320000,1,Movie,Dramas
2021-07-25,7,summer,fear street part 1: 1994,Fear Street Part 1: 1994,6,9240000,4,Movie,LGBTQ Movies
2021-07-25,7,summer,fear street part 1: 1994,Fear Street Part 1: 1994,6,9240000,4,Movie,Horror Movies
2021-07-25,7,summer,the twilight saga: breaking dawn: part 2,The Twilight Saga: Breaking Dawn: Part 2,7,9240000,1,Movie,Romantic Movies
2021-07-25,7,summer,the twilight saga: breaking dawn: part 2,The Twilight Saga: Breaking Dawn: Part 2,7,9240000,1,Movie,Dramas
2021-07-25,7,summer,the twilight saga: eclipse,The Twilight Saga: Eclipse,8,9220000,1,Movie,Romantic Movies
2021-07-25,7,summer,the twilight saga: eclipse,The Twilight Saga: Eclipse,8,9220000,1,Movie,Dramas
2021-07-25,7,summer,fear street part 2: 1978,Fear Street Part 2: 1978,9,9100000,3,Movie,Horror Movies
2021-07-25,7,summer,the twilight saga: breaking dawn: part 1,The Twilight Saga: Breaking Dawn: Part 1,10,8250000,1,Movie,Romantic Movies
2021-07-25,7,summer,the twilight saga: breaking dawn: part 1,The Twilight Saga: Breaking Dawn: Part 1,10,8250000,1,Movie,Dramas
2021-07-25,7,summer,blood red sky,Blood Red Sky,1,35930000,1,Movie,International Movies
2021-07-25,7,summer,blood red sky,Blood Red Sky,1,35930000,1,Movie,Horror Movies
2021-07-25,7,summer,blood red sky,Blood Red Sky,1,35930000,1,Movie,Action & Adventure
2021-07-25,7,summer,kingdom: ashin of the north,Kingdom: Ashin of the North,2,16380000,1,Movie,Thrillers
2021-07-25,7,summer,kingdom: ashin of the north,Kingdom: Ashin of the North,2,16380000,1,Movie,International Movies
2021-07-25,7,summer,kingdom: ashin of the north,Kingdom: Ashin of the North,2,16380000,1,Movie,Horror Movies
2021-07-25,7,summer,chernobyl 1986,Chernobyl 1986,3,8250000,1,,
2021-07-25,7,summer,a perfect fit,A Perfect Fit,4,8000000,2,Movie,International Movies
2021-07-25,7,summer,a perfect fit,A Perfect Fit,4,8000000,2,Movie,Dramas
2021-07-25,7,summer,a perfect fit,A Perfect Fit,4,8000000,2,Movie,Comedies
2021-07-25,7,summer,major grom: plague doctor,Major Grom: Plague Doctor,5,7190000,3,Movie,International Movies
2021-07-25,7,summer,major grom: plague doctor,Major Grom: Plague Doctor,5,7190000,3,Movie,Action & Adventure
2021-07-25,7,summer,the guide to the perfect family,The Guide to the Perfect Family,6,4580000,2,Movie,International Movies
2021-07-25,7,summer,the guide to the perfect family,The Guide to the Perfect Family,6,4580000,2,Movie,Dramas
2021-07-25,7,summer,the guide to the perfect family,The Guide to the Perfect Family,6,4580000,2,Movie,Comedies
2021-07-25,7,summer,a classic horror story,A Classic Horror Story,7,4060000,2,Movie,International Movies
2021-07-25,7,summer,a classic horror story,A Classic Horror Story,7,4060000,2,Movie,Horror Movies
2021-07-25,7,summer,deep,Deep,8,3200000,1,Movie,Thrillers
2021-07-25,7,summer,deep,Deep,8,3200000,1,Movie,International Movies
2021-07-25,7,summer,deep,Deep,8,3200000,1,Movie,Dramas
2021-07-25,7,summer,t� ryca,T� Ryca,9,2930000,2,,
2021-07-25,7,summer,haseen dillruba,Haseen Dillruba,10,2620000,4,Movie,Thrillers
2021-07-25,7,summer,haseen dillruba,Haseen Dillruba,10,2620000,4,Movie,Romantic Movies
2021-07-25,7,summer,haseen dillruba,Haseen Dillruba,10,2620000,4,Movie,International Movies
2021-07-25,7,summer,never have i ever,Never Have I Ever,1,50190000,2,TV Show,Teen TV Shows
2021-07-25,7,summer,never have i ever,Never Have I Ever,1,50190000,2,TV Show,TV Dramas
2021-07-25,7,summer,never have i ever,Never Have I Ever,1,50190000,2,TV Show,TV Comedies
2021-07-25,7,summer,virgin river,Virgin River,2,44890000,3,TV Show,TV Dramas
2021-07-25,7,summer,virgin river,Virgin River,2,44890000,3,TV Show,Romantic TV Shows
2021-07-25,7,summer,sex/life,Sex/Life,3,31200000,4,TV Show,TV Dramas
2021-07-25,7,summer,sex/life,Sex/Life,3,31200000,4,TV Show,Romantic TV Shows
2021-07-25,7,summer,the good doctor,The Good Doctor,4,25520000,2,,
2021-07-25,7,summer,never have i ever,Never Have I Ever,5,17400000,1,TV Show,Teen TV Shows
2021-07-25,7,summer,never have i ever,Never Have I Ever,5,17400000,1,TV Show,TV Dramas
2021-07-25,7,summer,never have i ever,Never Have I Ever,5,17400000,1,TV Show,TV Comedies
2021-07-25,7,summer,manifest,Manifest,6,16220000,4,TV Show,TV Sci-Fi & Fantasy
2021-07-25,7,summer,manifest,Manifest,6,16220000,4,TV Show,TV Mysteries
2021-07-25,7,summer,manifest,Manifest,6,16220000,4,TV Show,TV Dramas
2021-07-25,7,summer,atypical,Atypical,7,15920000,3,TV Show,Teen TV Shows
2021-07-25,7,summer,atypical,Atypical,7,15920000,3,TV Show,TV Dramas
2021-07-25,7,summer,atypical,Atypical,7,15920000,3,TV Show,TV Comedies
2021-07-25,7,summer,heist,Heist,8,15390000,2,TV Show,Docuseries
2021-07-25,7,summer,heist,Heist,8,15390000,2,TV Show,Crime TV Shows
2021-07-25,7,summer,virgin river,Virgin River,9,14360000,3,TV Show,TV Dramas
2021-07-25,7,summer,virgin river,Virgin River,9,14360000,3,TV Show,Romantic TV Shows
2021-07-25,7,summer,virgin river,Virgin River,10,13770000,2,TV Show,TV Dramas
2021-07-25,7,summer,virgin river,Virgin River,10,13770000,2,TV Show,Romantic TV Shows
2021-07-25,7,summer,the cook of castamar,The Cook of Castamar,1,36650000,3,TV Show,Spanish-Language TV Shows
2021-07-25,7,summer,the cook of castamar,The Cook of Castamar,1,36650000,3,TV Show,Romantic TV Shows
2021-07-25,7,summer,the cook of castamar,The Cook of Castamar,1,36650000,3,TV Show,International TV Shows
2021-07-25,7,summer,"newly rich, newly poor","Newly Rich, Newly Poor",2,19070000,4,TV Show,Spanish-Language TV Shows
2021-07-25,7,summer,"newly rich, newly poor","Newly Rich, Newly Poor",2,19070000,4,TV Show,Romantic TV Shows
2021-07-25,7,summer,"newly rich, newly poor","Newly Rich, Newly Poor",2,19070000,4,TV Show,International TV Shows
2021-07-25,7,summer,sky rojo,Sky Rojo,3,12980000,1,TV Show,TV Action & Adventure
2021-07-25,7,summer,sky rojo,Sky Rojo,3,12980000,1,TV Show,Spanish-Language TV Shows
2021-07-25,7,summer,sky rojo,Sky Rojo,3,12980000,1,TV Show,International TV Shows
2021-07-25,7,summer,carrossel,Carrossel,4,12150000,3,,
2021-07-25,7,summer,the war next-door,The War Next-door,5,9730000,3,TV Show,TV Comedies
